35.400000, 42.096580, -325.223841, 0.276039, -9.904544
35.500000, 42.124108, -326.214295, 0.275277, -9.904544
35.600000, 42.151560, -327.204750, 0.274520, -9.904544
35.700000, 42.178937, -328.195204, 0.273766, -9.904544
35.800000, 42.206238, -329.185658, 0.273016, -9.904544
35.900000, 42.233465, -330.176113, 0.272271, -9.904544
36.000000, 42.260618, -331.166567, 0.271530, -9.904544
36.100000, 42.287698, -332.157022, 0.270792, -9.904544
36.200000, 42.314703, -333.147476, 0.270059, -9.904544
36.300000, 42.341636, -334.137931, 0.269330, -9.904544
36.400000, 42.368497, -335.128385, 0.268604, -9.904544
36.500000, 42.395285, -336.118839, 0.267883, -9.904544
36.600000, 42.422002, -337.109294, 0.267165, -9.904544
36.700000, 42.448647, -338.099748, 0.266452, -9.904544
36.800000, 42.475221, -339.090203, 0.265742, -9.904544
36.900000, 42.501725, -340.080657, 0.265035, -9.904544
37.000000, 42.528158, -341.071112, 0.264333, -9.904544
37.100000, 42.554521, -342.061566, 0.263634, -9.904544
37.200000, 42.580815, -343.052021, 0.262939, -9.904544
37.300000, 42.607040, -344.042475, 0.262248, -9.904544
37.400000, 42.633196, -345.032929, 0.261560, -9.904544
37.500000, 42.659284, -346.023384, 0.260876, -9.904544
37.600000, 42.685303, -347.013838, 0.260195, -9.904544
37.700000, 42.711255, -348.004293, 0.259518, -9.904544
37.800000, 42.737140, -348.994747, 0.258845, -9.904544
37.900000, 42.762957, -349.985202, 0.258175, -9.904544
38.000000, 42.788708, -350.975656, 0.257508, -9.904544
38.100000, 42.814392, -351.966111, 0.256845, -9.904544
38.200000, 42.840011, -352.956565, 0.256186, -9.904544
38.300000, 42.865564, -353.947019, 0.255529, -9.904544
38.400000, 42.891051, -354.937474, 0.254876, -9.904544
38.500000, 42.916474, -355.927928, 0.254227, -9.904544
38.600000, 42.941832, -356.918383, 0.253580, -9.904544
38.700000, 42.967126, -357.908837, 0.252937, -9.904544
38.800000, 42.992356, -358.899292, 0.252298, -9.904544
38.900000, 43.017522, -359.889746, 0.251661, -9.904544
39.000000, 43.042625, -360.880201, 0.251028, -9.904544
39.100000, 43.067664, -361.870655, 0.250398, -9.904544
39.200000, 43.092641, -362.861109, 0.249771, -9.904544
39.300000, 43.117556, -363.851564, 0.249147, -9.904544
39.400000, 43.142409, -364.842018, 0.248526, -9.904544
39.500000, 43.167199, -365.832473, 0.247908, -9.904544
39.600000, 43.191929, -366.822927, 0.247294, -9.904544
39.700000, 43.216597, -367.813382, 0.246682, -9.904544
39.800000, 43.241204, -368.803836, 0.246074, -9.904544
39.900000, 43.265751, -369.794290, 0.245468, -9.904544
40.000000, 43.290238, -370.784745, 0.244866, -9.904544
40.100000, 43.314664, -371.775199, 0.244266, -9.904544
40.200000, 43.339031, -372.765654, 0.243669, -9.904544
40.300000, 43.363339, -373.756108, 0.243076, -9.904544
40.400000, 43.387587, -374.746563, 0.242485, -9.904544
40.500000, 43.411777, -375.737017, 0.241897, -9.904544
40.600000, 43.435908, -376.727472, 0.241312, -9.904544
40.700000, 43.459981, -377.717926, 0.240729, -9.904544
40.800000, 43.483996, -378.708380, 0.240150, -9.904544
40.900000, 43.507953, -379.698835, 0.239573, -9.904544
41.000000, 43.531853, -380.689289, 0.238999, -9.904544
41.100000, 43.555696, -381.679744, 0.238428, -9.904544
41.200000, 43.579482, -382.670198, 0.237859, -9.904544
41.300000, 43.603211, -383.660653, 0.237294, -9.904544
41.400000, 43.626884, -384.651107, 0.236731, -9.904544
41.500000, 43.650502, -385.641562, 0.236170, -9.904544
41.600000, 43.674063, -386.632016, 0.235612, -9.904544
41.700000, 43.697568, -387.622470, 0.235057, -9.904544
41.800000, 43.721019, -388.612925, 0.234505, -9.904544
41.900000, 43.744414, -389.603379, 0.233955, -9.904544
42.000000, 43.767755, -390.593834, 0.233407, -9.904544
42.100000, 43.791041, -391.584288, 0.232863, -9.904544
42.200000, 43.814273, -392.574743, 0.232320, -9.904544
42.300000, 43.837452, -393.565197, 0.231781, -9.904544
42.400000, 43.860576, -394.555652, 0.231243, -9.904544
42.500000, 43.883647, -395.546106, 0.230709, -9.904544
42.600000, 43.906664, -396.536560, 0.230176, -9.904544
42.700000, 43.929629, -397.527015, 0.229647, -9.904544
42.800000, 43.952541, -398.517469, 0.229119, -9.904544
42.900000, 43.975400, -399.507924, 0.228594, -9.904544
43.000000, 43.998208, -400.498378, 0.228072, -9.904544
43.100000, 44.020963, -401.488833, 0.227552, -9.904544
43.200000, 44.043666, -402.479287, 0.227034, -9.904544
43.300000, 44.066318, -403.469741, 0.226518, -9.904544
43.400000, 44.088919, -404.460196, 0.226005, -9.904544
43.500000, 44.111468, -405.450650, 0.225494, -9.904544
43.600000, 44.133967, -406.441105, 0.224986, -9.904544
43.700000, 44.156415, -407.431559, 0.224480, -9.904544
43.800000, 44.178812, -408.422014, 0.223976, -9.904544
43.900000, 44.201160, -409.412468, 0.223474, -9.904544
44.000000, 44.223457, -410.402923, 0.222975, -9.904544
44.100000, 44.245705, -411.393377, 0.222478, -9.904544
44.200000, 44.267903, -412.383831, 0.221983, -9.904544
44.300000, 44.290052, -413.374286, 0.221490, -9.904544
44.400000, 44.312152, -414.364740, 0.220999, -9.904544
44.500000, 44.334203, -415.355195, 0.220511, -9.904544
44.600000, 44.356206, -416.345649, 0.220025, -9.904544
44.700000, 44.378160, -417.336104, 0.219541, -9.904544
44.800000, 44.400066, -418.326558, 0.219059, -9.904544
44.900000, 44.421923, -419.317013, 0.218579, -9.904544
45.000000, 44.443734, -420.307467, 0.218101, -9.904544
45.100000, 44.465496, -421.297921, 0.217625, -9.904544
45.200000, 44.487211, -422.288376, 0.217152, -9.904544
45.300000, 44.508879, -423.278830, 0.216680, -9.904544
45.400000, 44.530500, -424.269285, 0.216211, -9.904544
45.500000, 44.552075, -425.259739, 0.215743, -9.904544
45.600000, 44.573602, -426.250194, 0.215278, -9.904544
45.700000, 44.595084, -427.240648, 0.214814, -9.904544
45.800000, 44.616519, -428.231103, 0.214353, -9.904544
45.900000, 44.637908, -429.221557, 0.213893, -9.904544
46.000000, 44.659252, -430.212011, 0.213436, -9.904544
46.100000, 44.680550, -431.202466, 0.212980, -9.904544
46.200000, 44.701803, -432.192920, 0.212527, -9.904544
46.300000, 44.723010, -433.183375, 0.212075, -9.904544
46.400000, 44.744173, -434.173829, 0.211625, -9.904544
46.500000, 44.765291, -435.164284, 0.211177, -9.904544
46.600000, 44.786364, -436.154738, 0.210731, -9.904544
46.700000, 44.807392, -437.145192, 0.210287, -9.904544
46.800000, 44.828377, -438.135647, 0.209845, -9.904544
46.900000, 44.849317, -439.126101, 0.209405, -9.904544
47.000000, 44.870214, -440.116556, 0.208966, -9.904544
47.100000, 44.891067, -441.107010, 0.208530, -9.904544
47.200000, 44.911877, -442.097465, 0.208095, -9.904544
47.300000, 44.932643, -443.087919, 0.207662, -9.904544
47.400000, 44.953366, -444.078374, 0.207231, -9.904544
47.500000, 44.974046, -445.068828, 0.206801, -9.904544
47.600000, 44.994683, -446.059282, 0.206373, -9.904544
47.700000, 45.015278, -447.049737, 0.205948, -9.904544
47.800000, 45.035830, -448.040191, 0.205523, -9.904544
47.900000, 45.056340, -449.030646, 0.205101, -9.904544
48.000000, 45.076808, -450.021100, 0.204680, -9.904544
48.100000, 45.097235, -451.011555, 0.204261, -9.904544
